date_time_local,unixtime,pressure_station,pressure_sea,wind_dir,wind_dir_10s,wind_speed,wind_gust,relative_humidity,dew_point,temperature,windchill,humidex,visibility,health_index,cloud_cover_4,cloud_cover_8,cloud_cover_10,solar_radiation,max_air_temp_pst1hr,min_air_temp_pst1hr
"2025-03-10 05:00:00 EDT",1741597200,96.98,100.84,W,26,13,,71,-1.7,3.1,,,16100,2.6,0,,,,3.6,3
"2025-03-10 04:00:00 EDT",1741593600,96.98,100.85,W,27,17,,70,-1.7,3.3,,,16100,2.6,0,,,,4.5,3.3
"2025-03-10 03:00:00 EDT",1741590000,96.99,100.86,W,27,17,,65,-1.8,4.2,,,16100,2.6,0,,,,5.6,4
"2025-03-10 02:00:00 EDT",1741586400,96.91,100.77,W,27,26,41,60,-1.8,5.3,,,16100,2.6,0,,,,5.9,5.1
"2025-03-10 01:00:00 EDT",1741582800,96.89,100.75,WSW,25,32,41,61,-1.5,5.4,,,16100,2.5,0,,,,5.4,4.3
"2025-03-10 00:00:00 EDT",1741579200,96.87,100.74,WSW,24,24,37,68,-0.9,4.5,,,16100,2.5,3,,,,4.7,4.3
"2025-03-09 23:00:00 EDT",1741575600,96.88,100.75,WSW,24,24,37,69,-0.5,4.7,,,16100,2.6,3,,,,4.7,3.9
"2025-03-09 22:00:00 EDT",1741572000,96.85,100.73,SW,23,30,41,74,-0.2,4,,,16100,2.7,0,,,,4.3,3.8
"2025-03-09 21:00:00 EDT",1741568400,96.87,100.75,SW,22,26,41,76,0.3,4.1,,,16100,2.8,2,,,,4.4,3.6
"2025-03-09 20:00:00 EDT",1741564800,96.89,100.78,SSW,21,18,28,77,0.1,3.7,,,16100,2.8,0,,,,4.4,3.5
"2025-03-09 19:00:00 EDT",1741561200,96.96,100.85,SSW,21,18,28,72,-0.3,4.3,,,16100,2.8,3,,,,4.9,4.3
"2025-03-09 18:00:00 EDT",1741557600,97.03,100.92,SSW,21,22,34,66,-1,4.8,,,16100,2.7,0,,,,5.9,4.8
"2025-03-09 17:00:00 EDT",1741554000,97.01,100.9,SW,22,24,43,54,-2.8,5.9,,,16100,2.7,0,,,,5.9,4.8
"2025-03-09 16:00:00 EDT",1741550400,97.14,101.04,WSW,24,34,46,53,-4.1,4.8,,,16100,2.6,0,,,,4.8,3.8
"2025-03-09 15:00:00 EDT",1741546800,97.23,101.13,WSW,24,24,39,54,-4.2,4.4,,,16100,2.6,0,,,,4.4,3.6
"2025-03-09 14:00:00 EDT",1741543200,97.31,101.22,W,26,32,41,52,-5.1,3.8,,,16100,2.6,0,,,,4,3.1
"2025-03-09 13:00:00 EDT",1741539600,97.36,101.28,WNW,29,30,,53,-5.5,3.1,,,16100,2.5,0,,,,3.3,2
"2025-03-09 12:00:00 EDT",1741536000,97.33,101.25,WNW,29,28,39,55,-6.1,2.1,,,16100,2.5,0,,,,2.2,1.2
"2025-03-09 11:00:00 EDT",1741532400,97.31,101.24,WNW,29,30,48,64,-4.9,1.2,,,16100,2.5,0,,,,1.2,-0.1
"2025-03-09 10:00:00 EDT",1741528800,97.28,101.22,WNW,29,30,41,75,-4,-0.1,-7,,16100,2.4,0,,,,-0.1,-1.4
"2025-03-09 09:00:00 EDT",1741525200,97.21,101.15,WNW,29,28,39,80,-4.4,-1.4,-8,,16100,2.4,0,,,,-1.4,-2
"2025-03-09 08:00:00 EDT",1741521600,97.14,101.08,W,27,24,,81,-4.9,-2.1,-8,,16100,2.4,0,,,,-1.6,-3.1
"2025-03-09 07:00:00 EDT",1741518000,97.09,101.02,W,26,15,,79,-5.9,-2.8,-8,,16100,2.4,0,,,,-2.5,-3.2
"2025-03-09 06:00:00 EDT",1741514400,97.07,101,WSW,25,17,,79,-5.8,-2.7,-8,,16100,2.3,3,,,,-2.4,-2.9
"2025-03-09 05:00:00 EDT",1741510800,97.07,101,SW,23,18,,81,-5.6,-2.8,-8,,16100,2.4,0,,,,-2.6,-3.3
"2025-03-09 04:00:00 EDT",1741507200,97.06,100.99,SW,23,13,,81,-6.1,-3.3,-8,,16100,2.4,0,,,,-2.6,-3.3
"2025-03-09 03:00:00 EDT",1741503600,97.12,101.05,SW,22,15,,81,-5.5,-2.6,-8,,16100,2.4,3,,,,-2.4,-2.7
"2025-03-09 01:00:00 EST",1741500000,97.2,101.13,SW,23,21,30,79,-5.9,-2.7,-9,,16100,2.4,4,,,,-2.7,-3.4
"2025-03-09 00:00:00 EST",1741496400,97.26,101.2,SW,23,13,,79,-6.5,-3.4,-8,,16100,2.4,4,,,,-3.4,-4.1
"2025-03-08 23:00:00 EST",1741492800,97.37,101.32,SSW,21,15,,82,-6.7,-4.1,-9,,16100,2.4,4,,,,-4.1,-5.8
"2025-03-08 22:00:00 EST",1741489200,97.44,101.4,SSW,20,13,,82,-8.4,-5.8,-11,,16100,2.5,1,,,,-5.7,-6.2
"2025-03-08 21:00:00 EST",1741485600,97.45,101.42,S,19,8,,77,-9.5,-6.1,-10,,16100,2.4,0,,,,-5.6,-6.2
"2025-03-08 20:00:00 EST",1741482000,97.51,101.48,SW,23,9,,74,-9.7,-5.8,-10,,16100,2.4,0,,,,-5.1,-5.8
"2025-03-08 19:00:00 EST",1741478400,97.53,101.51,WSW,24,15,,74,-9.1,-5.2,-11,,16100,2.3,0,,,,-4.3,-5.5
"2025-03-08 18:00:00 EST",1741474800,97.52,101.49,WSW,25,21,30,72,-8.6,-4.2,-11,,16100,2.3,2,,,,-3.2,-4.3
"2025-03-08 17:00:00 EST",1741471200,97.51,101.47,WNW,29,30,,69,-8.2,-3.3,-11,,16100,2.3,3,,,,-2.9,-3.4
"2025-03-08 16:00:00 EST",1741467600,97.47,101.43,WNW,29,26,37,69,-8,-3.1,-10,,16100,2.3,4,,,,-2.6,-3.1
"2025-03-08 15:00:00 EST",1741464000,97.45,101.4,W,28,34,43,66,-8.2,-2.6,-10,,16100,2.3,4,,,,-2.4,-2.9
"2025-03-08 14:00:00 EST",1741460400,97.44,101.39,W,28,35,48,65,-8.5,-2.8,-11,,16100,2.3,4,,,,-2.4,-2.8
"2025-03-08 13:00:00 EST",1741456800,97.42,101.36,W,28,35,48,64,-8.6,-2.7,-11,,16100,2.3,4,,,,-2.2,-3.2
"2025-03-08 12:00:00 EST",1741453200,97.39,101.32,WNW,30,34,,62,-9.3,-3,-11,,16100,2.3,3,,,,-2.6,-4
"2025-03-08 11:00:00 EST",1741449600,97.36,101.29,WNW,30,32,41,63,-9.4,-3.4,-11,,16100,2.3,2,,,,-3.4,-4.7
"2025-03-08 10:00:00 EST",1741446000,97.33,101.27,WNW,30,32,41,65,-10.2,-4.6,-13,,16100,2.3,1,,,,-4.6,-5.4
"2025-03-08 09:00:00 EST",1741442400,97.27,101.21,WNW,29,32,43,66,-10.7,-5.3,-14,,16100,2.3,0,,,,-5.3,-6.3
"2025-03-08 08:00:00 EST",1741438800,97.21,101.16,WNW,30,21,,67,-11.6,-6.4,-13,,16100,2.3,0,,,,-6.4,-7.9
"2025-03-08 07:00:00 EST",1741435200,97.15,101.1,WNW,30,15,,74,-11.7,-7.8,-14,,16100,2.4,0,,,,-7.1,-8
"2025-03-08 06:00:00 EST",1741431600,97.05,100.99,NW,32,21,34,72,-11.4,-7.1,-14,,16100,2.4,0,,,,-6.6,-7.2
"2025-03-08 05:00:00 EST",1741428000,96.93,100.86,NW,32,24,,69,-11.3,-6.5,-14,,16100,2.4,3,,,,-5.5,-6.7
"2025-03-08 04:00:00 EST",1741424400,96.82,100.74,WNW,30,34,48,67,-10.7,-5.5,-14,,16100,2.4,3,,,,-5,-5.5
"2025-03-08 03:00:00 EST",1741420800,96.8,100.72,WNW,30,21,,81,-8.1,-5.3,-12,,14500,2.5,4,,,,-4.6,-5.3
"2025-03-08 02:00:00 EST",1741417200,96.78,100.69,NW,32,22,,82,-7.1,-4.5,-11,,11300,2.6,4,,,,-3.1,-4.5
"2025-03-08 01:00:00 EST",1741413600,96.69,100.59,NW,31,28,45,83,-5.5,-3,-10,,16100,2.6,4,,,,-0.4,-3
"2025-03-08 00:00:00 EST",1741410000,96.59,100.48,W,26,28,43,85,-2.7,-0.5,-7,,8100,2.6,4,,,,-0.4,-0.8
"2025-03-07 23:00:00 EST",1741406400,96.63,100.53,WSW,25,22,35,87,-2.7,-0.8,-7,,16100,2.6,4,,,,-0.8,-1.5
"2025-03-07 22:00:00 EST",1741402800,96.65,100.55,SW,23,28,39,86,-3.4,-1.4,-8,,16100,2.6,4,,,,-1.4,-1.8
"2025-03-07 21:00:00 EST",1741399200,96.67,100.58,SW,22,24,34,84,-4.1,-1.7,-8,,16100,2.6,0,,,,-1.7,-2.5
"2025-03-07 20:00:00 EST",1741395600,96.7,100.61,SSW,20,13,,74,-6.4,-2.4,-7,,16100,2.6,1,,,,-2,-2.5
"2025-03-07 19:00:00 EST",1741392000,96.74,100.66,SSW,20,13,,61,-8.7,-2.2,-7,,16100,2.6,3,,,,-1.3,-2.4
"2025-03-07 18:00:00 EST",1741388400,96.79,100.7,SW,23,17,,56,-9,-1.3,-6,,16100,2.6,0,,,,-0.5,-1.4
"2025-03-07 17:00:00 EST",1741384800,96.85,100.76,WSW,24,24,,51,-9.6,-0.6,-7,,16100,2.5,0,,,,-0.2,-0.6
"2025-03-07 16:00:00 EST",1741381200,96.89,100.8,WSW,25,28,,45,-10.7,-0.2,-7,,16100,2.5,0,,,,0.1,-0.4
"2025-03-07 15:00:00 EST",1741377600,96.93,100.84,W,26,28,37,54,-8.4,-0.1,-6,,16100,2.5,0,,,,-0.1,-0.7
"2025-03-07 14:00:00 EST",1741374000,96.95,100.86,W,27,28,37,55,-8.5,-0.5,-7,,16100,2.4,0,,,,-0.3,-1.1
"2025-03-07 13:00:00 EST",1741370400,97.03,100.95,W,27,34,43,54,-9,-0.9,-8,,16100,2.4,0,,,,-0.6,-1.5
"2025-03-07 12:00:00 EST",1741366800,97.09,101.02,W,28,37,50,54,-9.5,-1.3,-9,,16100,1,0,,,,-1.2,-1.9
"2025-03-07 11:00:00 EST",1741363200,97.11,101.04,W,28,39,52,57,-9.4,-1.9,-10,,16100,2.4,0,,,,-1.8,-2.3
"2025-03-07 10:00:00 EST",1741359600,97.1,101.03,W,28,37,54,57,-9.6,-2.2,-10,,16100,2.5,0,,,,-2.2,-2.6
"2025-03-07 09:00:00 EST",1741356000,97.08,101.01,W,28,30,46,63,-8.6,-2.5,-10,,16100,,0,,,,-2.5,-3.1
"2025-03-07 08:00:00 EST",1741352400,97.04,100.97,W,27,28,41,66,-8.7,-3.1,-10,,16100,,1,,,,-3.1,-3.8
"2025-03-07 07:00:00 EST",1741348800,97,100.93,W,28,18,30,67,-9,-3.7,-10,,16100,,1,,,,-3,-3.8
"2025-03-07 06:00:00 EST",1741345200,96.92,100.84,W,28,26,43,65,-8.8,-3.1,-10,,16100,1,0,,,,-2,-3.1
"2025-03-07 05:00:00 EST",1741341600,96.88,100.8,W,27,28,37,79,-5.2,-2,-9,,16100,2.4,4,,,,-2,-2.5
"2025-03-07 04:00:00 EST",1741338000,96.86,100.78,WSW,25,26,45,78,-5.8,-2.5,-9,,16100,2.4,4,,,,-2.5,-3.3
"2025-03-07 03:00:00 EST",1741334400,96.82,100.74,WSW,25,28,37,76,-6.9,-3.2,-10,,16100,,4,,,,-3,-3.3
"2025-03-07 02:00:00 EST",1741330800,96.83,100.76,W,26,21,34,72,-7.8,-3.4,-10,,16100,,3,,,,-3.3,-4.3
"2025-03-07 01:00:00 EST",1741327200,96.85,100.78,W,28,17,,74,-8.3,-4.3,-10,,16100,,0,,,,-3.4,-4.4
"2025-03-07 00:00:00 EST",1741323600,96.86,100.79,W,28,22,34,70,-8.4,-3.7,-10,,16100,1,0,,,,-2.9,-3.7
"2025-03-06 23:00:00 EST",1741320000,96.82,100.75,W,28,32,41,69,-7.9,-3,-11,,16100,2.4,1,,,,-2.7,-3
"2025-03-06 22:00:00 EST",1741316400,96.82,100.75,W,27,21,32,75,-6.5,-2.7,-9,,16100,2.4,4,,,,-2.7,-3.1
"2025-03-06 21:00:00 EST",1741312800,96.77,100.69,WNW,29,30,41,70,-7.7,-3,-10,,16100,1,3,,,,-2.6,-3
"2025-03-06 20:00:00 EST",1741309200,96.67,100.58,W,28,28,50,75,-6.5,-2.7,-10,,16100,2.4,4,,,,-2.6,-2.8
"2025-03-06 19:00:00 EST",1741305600,96.57,100.48,WNW,29,34,61,73,-7,-2.7,-10,,16100,2.4,4,,,,-2.6,-2.8
"2025-03-06 18:00:00 EST",1741302000,96.48,100.38,W,28,43,52,73,-6.8,-2.6,-11,,16100,2.4,4,,,,-2.6,-2.8
"2025-03-06 17:00:00 EST",1741298400,96.37,100.26,WNW,29,45,65,73,-7,-2.8,-12,,16100,2.4,4,,,,-2.6,-3
"2025-03-06 16:00:00 EST",1741294800,96.3,100.18,W,28,41,68,72,-7.2,-2.8,-11,,16100,,4,,,,-2.8,-3.8
"2025-03-06 15:00:00 EST",1741291200,96.26,100.14,W,28,43,71,75,-7.7,-3.8,-13,,16100,,4,,,,-3.8,-4.5
"2025-03-06 14:00:00 EST",1741287600,96.17,100.06,W,28,43,55,77,-8,-4.6,-14,,16100,,4,,,,-4.5,-4.9
"2025-03-06 13:00:00 EST",1741284000,96.11,99.99,W,28,43,58,75,-8.7,-4.9,-14,,14500,1,4,,,,-4.9,-5.3
"2025-03-06 12:00:00 EST",1741280400,96.04,99.92,W,28,46,59,75,-9,-5.2,-15,,16100,1.9,4,,,,-4.8,-5.3
"2025-03-06 11:00:00 EST",1741276800,95.94,99.81,WNW,29,41,67,74,-8.9,-4.9,-14,,16100,1.9,4,,,,-4.4,-5
"2025-03-06 10:00:00 EST",1741273200,95.84,99.7,WNW,29,34,59,78,-8.2,-4.8,-13,,16100,1.9,4,,,,-4.1,-4.8
"2025-03-06 09:00:00 EST",1741269600,95.72,99.56,WNW,29,34,48,79,-7.1,-4,-12,,11300,2,4,,,,-3.1,-4
"2025-03-06 08:00:00 EST",1741266000,95.58,99.42,W,27,41,55,82,-5.8,-3.1,-12,,16100,2,4,,,,-2.8,-3.1
"2025-03-06 07:00:00 EST",1741262400,95.45,99.28,W,26,39,52,87,-4.6,-2.8,-11,,16100,1.9,4,,,,-1.9,-2.8
"2025-03-06 06:00:00 EST",1741258800,95.33,99.15,W,26,35,48,84,-4.2,-1.8,-9,,16100,1.8,4,,,,-0.6,-1.8
"2025-03-06 05:00:00 EST",1741255200,95.22,99.03,WSW,25,28,43,90,-2,-0.6,-7,,4800,1.6,4,,,,0.7,-0.6
"2025-03-06 04:00:00 EST",1741251600,95.06,98.85,W,26,24,45,90,-0.8,0.7,,,14500,,4,,,,0.8,0.6
"2025-03-06 03:00:00 EST",1741248000,94.98,98.77,SW,22,24,37,94,-0.3,0.6,,,16100,,4,,,,0.6,0.5
"2025-03-06 02:00:00 EST",1741244400,94.96,98.74,SSW,20,28,43,94,-0.4,0.5,,,4800,,4,,,,0.6,0.4
"2025-03-06 01:00:00 EST",1741240800,95,98.79,SSW,20,26,41,95,-0.3,0.4,,,2800,1,4,,,,1.3,0.4
"2025-03-06 00:00:00 EST",1741237200,95.02,98.81,SSW,20,28,45,92,0.1,1.3,,,16100,1.7,4,,,,1.8,1.3
"2025-03-05 23:00:00 EST",1741233600,95.05,98.85,SSW,20,26,35,92,0.6,1.8,,,16100,2,4,,,,2.7,1.7
"2025-03-05 22:00:00 EST",1741230000,95.08,98.88,SW,22,32,45,91,1.4,2.7,,,16100,2.4,4,,,,5.2,2.7
"2025-03-05 21:00:00 EST",1741226400,94.99,98.77,S,19,18,35,95,4.5,5.2,,,16100,2.8,4,,,,6,5.2
"2025-03-05 20:00:00 EST",1741222800,94.94,98.72,SSE,16,15,,99,5.1,5.2,,,1600,2.8,4,,,,5.4,3.9
"2025-03-05 19:00:00 EST",1741219200,94.93,98.72,SSE,16,8,,99,4.6,4.7,,,200,2.9,,,,,6,4.2
"2025-03-05 18:00:00 EST",1741215600,94.93,98.72,SE,14,9,,98,5.3,5.6,,,400,2.9,0,,,,7.4,5
"2025-03-05 17:00:00 EST",1741212000,94.94,98.73,SE,14,8,,98,6.5,6.8,,,4800,,4,,,,7.4,5.4
"2025-03-05 16:00:00 EST",1741208400,94.93,98.72,ESE,11,13,,98,6.7,7,,,16100,1,4,,,,8.6,6.6
"2025-03-05 15:00:00 EST",1741204800,95,98.79,SSE,15,15,,87,6.3,8.3,,,16100,2.6,3,,,,9.2,8
"2025-03-05 14:00:00 EST",1741201200,95.05,98.83,SE,14,22,32,87,6.4,8.5,,,16100,2.7,0,,,,8.9,7
"2025-03-05 13:00:00 EST",1741197600,95.15,98.94,SSE,15,21,,95,6.4,7.2,,,16100,2.7,3,,,,7.2,5.9
"2025-03-05 12:00:00 EST",1741194000,95.29,99.09,SE,13,26,35,94,5.3,6.2,,,12900,2.8,3,,,,6.2,4.4
"2025-03-05 11:00:00 EST",1741190400,95.39,99.2,ESE,11,18,35,98,4.1,4.4,,,6400,2.9,4,,,,4.6,3.6
"2025-03-05 10:00:00 EST",1741186800,95.59,99.41,ESE,12,22,,98,3.5,3.8,,,4800,3,4,,,,4.5,3.8
"2025-03-05 09:00:00 EST",1741183200,95.66,99.48,ESE,11,21,34,98,3.7,4,,,6400,3.1,4,,,,4,3.5
"2025-03-05 08:00:00 EST",1741179600,95.74,99.56,E,10,28,,97,3.2,3.6,,,4800,3.1,4,,,,3.8,3
"2025-03-05 07:00:00 EST",1741176000,95.97,99.81,ESE,11,22,,97,2.7,3.1,,,3200,3.1,4,,,,3.3,1.9
"2025-03-05 06:00:00 EST",1741172400,96.13,99.97,ESE,11,17,,96,1.3,1.9,,,2800,3,4,,,,1.9,1.2
"2025-03-05 05:00:00 EST",1741168800,96.27,100.12,E,10,13,,94,0.5,1.4,,,4800,3,4,,,,1.6,1.2
"2025-03-05 04:00:00 EST",1741165200,96.44,100.29,SE,13,9,,90,-0.1,1.4,,,11300,3,4,,,,1.5,0.7
"2025-03-05 03:00:00 EST",1741161600,96.45,100.31,ENE,7,17,,91,-0.5,0.8,,,11300,3.1,4,,,,2.4,0.8
"2025-03-05 02:00:00 EST",1741158000,96.63,100.49,N,36,0,,77,-1.7,2,,,16100,3.1,4,,,,2.9,1.8
"2025-03-05 01:00:00 EST",1741154400,96.69,100.55,N,35,5,,66,-2.7,3,,,16100,3.4,3,,,,3.2,1.8
"2025-03-05 00:00:00 EST",1741150800,96.75,100.62,NE,4,8,,67,-2.6,3,,,16100,3.8,4,,,,3.3,2.2
"2025-03-04 23:00:00 EST",1741147200,96.8,100.67,ENE,6,8,,64,-3,3.2,,,16100,4.1,4,,,,3.9,2.1
"2025-03-04 22:00:00 EST",1741143600,96.82,100.7,ESE,11,9,,73,-2,2.3,,,16100,4.2,4,,,,3.3,1.5
"2025-03-04 21:00:00 EST",1741140000,96.88,100.76,,,4,,71,-2.3,2.4,,,16100,3.9,4,,,,3.6,1.7
"2025-03-04 20:00:00 EST",1741136400,96.97,100.85,N,1,8,,61,-3.3,3.5,,,16100,3.6,4,,,,3.5,1.9
"2025-03-04 19:00:00 EST",1741132800,97.05,100.94,N,35,5,,70,-2.6,2.4,,,16100,3.3,3,,,,4,2.4
"2025-03-04 18:00:00 EST",1741129200,97.08,100.97,SE,14,8,,63,-2.8,3.6,,,16100,3.1,4,,,,4.4,3.4
"2025-03-04 17:00:00 EST",1741125600,97.1,100.99,S,17,8,,63,-2.3,4.1,,,16100,3,4,,,,4.7,3.8
"2025-03-04 16:00:00 EST",1741122000,97.09,100.98,SSW,21,15,,61,-2.3,4.5,,,16100,2.9,4,,,,4.7,3.9
"2025-03-04 15:00:00 EST",1741118400,97.12,101.01,SW,22,26,39,66,-1.6,4.2,,,16100,2.8,4,,,,4.9,4.1
"2025-03-04 14:00:00 EST",1741114800,97.18,101.07,SSW,21,21,34,59,-2.4,4.9,,,16100,2.7,4,,,,5.1,4
"2025-03-04 13:00:00 EST",1741111200,97.26,101.15,SSW,20,18,,63,-2.4,4,,,16100,2.6,4,,,,4.1,2.8
"2025-03-04 12:00:00 EST",1741107600,97.34,101.25,SSW,20,22,,72,-1.8,2.8,,,16100,2.6,4,,,,2.9,2.3
"2025-03-04 11:00:00 EST",1741104000,97.44,101.35,SSW,20,21,,76,-1.6,2.2,,,16100,2.6,4,,,,2.2,1.5
"2025-03-04 10:00:00 EST",1741100400,97.51,101.43,S,19,13,,82,-1.2,1.5,,,16100,2.6,4,,,,1.7,1.1
"2025-03-04 09:00:00 EST",1741096800,97.55,101.47,SSW,20,22,35,78,-2.4,1.1,,,16100,2.7,4,,,,1.6,0.7
"2025-03-04 08:00:00 EST",1741093200,97.59,101.51,SSW,20,13,,65,-5.2,0.7,,,16100,2.7,4,,,,0.7,0.2
"2025-03-04 07:00:00 EST",1741089600,97.54,101.46,S,18,9,,63,-5.9,0.4,,,16100,2.6,4,,,,0.4,0
"2025-03-04 06:00:00 EST",1741086000,97.55,101.47,S,19,9,,67,-5.4,0,-3,,16100,2.6,4,,,,0,-0.2
"2025-03-04 05:00:00 EST",1741082400,97.55,101.47,S,18,13,,68,-5.2,0,-4,,16100,2.6,4,,,,0.1,-0.1
"2025-03-04 04:00:00 EST",1741078800,97.58,101.5,SSW,20,15,,69,-5,0,-4,,16100,2.6,4,,,,0.2,-0.2
"2025-03-04 03:00:00 EST",1741075200,97.63,101.55,SSW,20,13,,64,-5.9,0.2,,,16100,2.6,4,,,,0.3,-0.4
"2025-03-04 02:00:00 EST",1741071600,97.72,101.65,SSW,21,11,,61,-6.9,-0.3,-4,,16100,2.6,3,,,,0.2,-0.6
"2025-03-04 01:00:00 EST",1741068000,97.79,101.72,SSW,21,15,,61,-6.7,0,-4,,16100,2.7,4,,,,0.1,-0.6
"2025-03-04 00:00:00 EST",1741064400,97.83,101.77,SSW,20,9,,62,-7.1,-0.7,-4,,16100,2.7,4,,,,-0.6,-1.5
"2025-03-03 23:00:00 EST",1741060800,97.88,101.83,SSW,20,8,,62,-7.7,-1.3,-4,,16100,2.7,3,,,,-0.9,-1.6
"2025-03-03 22:00:00 EST",1741057200,97.93,101.89,SSW,21,15,,61,-7.7,-1,-6,,16100,2.8,0,,,,-0.7,-1.2
"2025-03-03 21:00:00 EST",1741053600,97.94,101.91,SSW,21,11,,58,-7.9,-0.7,-4,,16100,2.8,1,,,,-0.1,-0.7
"2025-03-03 20:00:00 EST",1741050000,97.94,101.91,SW,22,15,,62,-6.7,-0.2,-5,,16100,2.9,4,,,,-0.2,-0.5
"2025-03-03 19:00:00 EST",1741046400,97.99,101.97,SSW,20,11,,66,-6,-0.4,-4,,16100,3,4,,,,-0.2,-0.4
"2025-03-03 18:00:00 EST",1741042800,98,101.98,SSW,20,17,,66,-5.8,-0.2,-5,,16100,3.1,4,,,,0.5,-0.2
"2025-03-03 17:00:00 EST",1741039200,98,101.97,S,19,18,,62,-5.9,0.6,,,16100,3.1,0,,,,0.9,0.6
"2025-03-03 16:00:00 EST",1741035600,98.05,102.02,SW,23,22,35,60,-6.2,0.8,,,16100,3.1,0,,,,0.8,0.5
"2025-03-03 15:00:00 EST",1741032000,98.1,102.08,SW,23,24,34,45,-10.2,0.4,,,16100,3.1,3,,,,0.7,-0.2
"2025-03-03 14:00:00 EST",1741028400,98.14,102.12,SSW,21,26,37,46,-10.5,0,-6,,16100,3,3,,,,0.1,-0.6
"2025-03-03 13:00:00 EST",1741024800,98.16,102.15,SW,22,17,28,56,-8.6,-0.7,-6,,16100,2.8,4,,,,-0.6,-1.7
"2025-03-03 12:00:00 EST",1741021200,98.24,102.23,SSW,21,21,,63,-7.8,-1.6,-7,,16100,2.7,0,,,,-1.6,-2.6
"2025-03-03 11:00:00 EST",1741017600,98.25,102.24,S,19,15,,64,-8.6,-2.7,-8,,16100,2.6,2,,,,-2.6,-4.4
"2025-03-03 10:00:00 EST",1741014000,98.29,102.29,S,18,15,,74,-8.4,-4.4,-10,,16100,2.6,4,,,,-4.4,-5.9
"2025-03-03 09:00:00 EST",1741010400,98.36,102.37,S,19,11,,77,-9.4,-6,-11,,16100,2.6,4,,,,-6,-7.3
"2025-03-03 08:00:00 EST",1741006800,98.37,102.39,S,18,8,,82,-10,-7.4,-11,,16100,2.5,4,,,,-7.4,-8
"2025-03-03 07:00:00 EST",1741003200,98.38,102.4,S,19,8,,84,-10.3,-8,-12,,16100,2.5,4,,,,-7.8,-8.1
"2025-03-03 06:00:00 EST",1740999600,98.36,102.38,S,19,8,,84,-10.4,-8.1,-12,,16100,2.4,4,,,,-8,-8.2
"2025-03-03 05:00:00 EST",1740996000,98.33,102.35,S,18,9,,82,-10.8,-8.2,-13,,16100,2.4,4,,,,-8.2,-8.4
"2025-03-03 04:00:00 EST",1740992400,98.31,102.33,S,18,8,,80,-11.3,-8.4,-13,,16100,2.4,4,,,,-8.4,-8.6
"2025-03-03 03:00:00 EST",1740988800,98.34,102.36,S,19,8,,78,-11.7,-8.5,-13,,16100,2.5,4,,,,-8.5,-8.8
"2025-03-03 02:00:00 EST",1740985200,98.34,102.36,S,19,8,,75,-12.4,-8.7,-13,,16100,2.5,4,,,,-8.6,-8.8
"2025-03-03 01:00:00 EST",1740981600,98.35,102.38,SSW,20,8,,72,-13,-8.8,-13,,16100,2.5,4,,,,-8.5,-9.9
"2025-03-03 00:00:00 EST",1740978000,98.33,102.36,SSW,20,5,,69,-13.3,-8.6,-11,,16100,2.5,3,,,,-7.7,-8.6
"2025-03-02 23:00:00 EST",1740974400,98.35,102.39,SW,23,11,,70,-12.3,-7.7,-13,,16100,2.5,3,,,,-6.9,-7.7
"2025-03-02 22:00:00 EST",1740970800,98.34,102.38,WSW,24,8,,68,-12,-7.1,-11,,16100,2.5,4,,,,-7,-7.1
"2025-03-02 21:00:00 EST",1740967200,98.33,102.37,WSW,24,13,,68,-12.1,-7.1,-13,,16100,2.5,4,,,,-7,-7.2
"2025-03-02 20:00:00 EST",1740963600,98.3,102.34,WSW,25,17,,71,-11.6,-7.2,-14,,16100,2.4,4,,,,-7.2,-7.3
"2025-03-02 19:00:00 EST",1740960000,98.3,102.35,W,26,22,,73,-11.3,-7.2,-15,,16100,2.4,4,,,,-7.1,-7.3
"2025-03-02 18:00:00 EST",1740956400,98.26,102.31,WSW,25,18,,70,-11.7,-7.1,-14,,16100,2.4,4,,,,-6.8,-7.1
"2025-03-02 17:00:00 EST",1740952800,98.24,102.29,WSW,25,22,,67,-12,-6.8,-14,,16100,2.4,4,,,,-6.7,-6.9
"2025-03-02 16:00:00 EST",1740949200,98.19,102.24,WSW,25,22,,67,-12.1,-6.9,-14,,16100,2.4,4,,,,-6.8,-7
"2025-03-02 15:00:00 EST",1740945600,98.24,102.28,WSW,25,22,34,71,-11.4,-6.9,-14,,16100,2.4,4,,,,-6.7,-7
"2025-03-02 14:00:00 EST",1740942000,98.25,102.29,W,27,21,32,68,-11.8,-6.8,-14,,16100,2.3,4,,,,-6.8,-8
"2025-03-02 13:00:00 EST",1740938400,98.29,102.33,WSW,25,22,,72,-12.2,-7.9,-16,,16100,2.3,4,,,,-7.9,-9.8
"2025-03-02 12:00:00 EST",1740934800,98.35,102.4,SW,22,13,,73,-13.8,-9.8,-16,,12900,2.2,4,,,,-9.7,-10.7
"2025-03-02 11:00:00 EST",1740931200,98.38,102.43,WSW,24,9,,72,-14.8,-10.7,-16,,16100,2.2,4,,,,-10.7,-11.5
"2025-03-02 10:00:00 EST",1740927600,98.37,102.42,SW,22,11,,70,-15.8,-11.4,-17,,16100,2.2,4,,,,-11.4,-12.6
"2025-03-02 09:00:00 EST",1740924000,98.38,102.44,SSW,20,11,,73,-16.4,-12.5,-19,,16100,2.2,4,,,,-12.5,-13.3
